x,y,z,px,py,pz,pw,u
-0.44200,-0.24300,0.13614,-0.50000,0.50000,0.50000,0.50000,22.00000
-0.44200,-0.24290,0.13614,-0.50000,0.50000,0.50000,0.50000,22.10000
-0.44200,-0.24280,0.13614,-0.50000,0.50000,0.50000,0.50000,22.20000
-0.44200,-0.24270,0.13614,-0.50000,0.50000,0.50000,0.50000,22.30000
-0.44200,-0.24260,0.13614,-0.50000,0.50000,0.50000,0.50000,22.40000
-0.44200,-0.24250,0.13614,-0.50000,0.50000,0.50000,0.50000,22.50000
-0.44200,-0.24240,0.13614,-0.50000,0.50000,0.50000,0.50000,22.60000
-0.44200,-0.24230,0.13614,-0.50000,0.50000,0.50000,0.50000,22.70000
-0.44200,-0.24220,0.13614,-0.50000,0.50000,0.50000,0.50000,22.80000
-0.44200,-0.24210,0.13614,-0.50000,0.50000,0.50000,0.50000,22.90000
-0.44200,-0.24200,0.13614,-0.50000,0.50000,0.50000,0.50000,23.00000
-0.44200,-0.24190,0.13614,-0.50000,0.50000,0.50000,0.50000,23.10000
-0.44200,-0.24180,0.13614,-0.50000,0.50000,0.50000,0.50000,23.20000
-0.44200,-0.24170,0.13614,-0.50000,0.50000,0.50000,0.50000,23.30000
-0.44200,-0.24160,0.13615,-0.50000,0.50000,0.50000,0.50000,23.40000
-0.44200,-0.24150,0.13615,-0.50000,0.50000,0.50000,0.50000,23.50000
-0.44200,-0.24140,0.13615,-0.50000,0.50000,0.50000,0.50000,23.60000
-0.44200,-0.24130,0.13615,-0.50000,0.50000,0.50000,0.50000,23.70000
-0.44200,-0.24120,0.13615,-0.50000,0.50000,0.50000,0.50000,23.80000
-0.44200,-0.24110,0.13615,-0.50000,0.50000,0.50000,0.50000,23.90000
-0.44200,-0.24100,0.13615,-0.50000,0.50000,0.50000,0.50000,24.00000
-0.44200,-0.24090,0.13615,-0.50000,0.50000,0.50000,0.50000,24.10000
-0.44200,-0.24080,0.13615,-0.50000,0.50000,0.50000,0.50000,24.20000
-0.44200,-0.24070,0.13615,-0.50000,0.50000,0.50000,0.50000,24.30000
-0.44200,-0.24060,0.13615,-0.50000,0.50000,0.50000,0.50000,24.40000
-0.44200,-0.24050,0.13615,-0.50000,0.50000,0.50000,0.50000,24.50000
-0.44200,-0.24040,0.13615,-0.50000,0.50000,0.50000,0.50000,24.60000
-0.44200,-0.24030,0.13615,-0.50000,0.50000,0.50000,0.50000,24.70000
-0.44200,-0.24020,0.13615,-0.50000,0.50000,0.50000,0.50000,24.80000
-0.44200,-0.24010,0.13615,-0.50000,0.50000,0.50000,0.50000,24.90000
-0.44200,-0.24000,0.13615,-0.50000,0.50000,0.50000,0.50000,25.00000
-0.44200,-0.23990,0.13616,-0.50000,0.50000,0.50000,0.50000,25.10000
-0.44200,-0.23980,0.13616,-0.50000,0.50000,0.50000,0.50000,25.20000
-0.44200,-0.23970,0.13616,-0.50000,0.50000,0.50000,0.50000,25.30000
-0.44200,-0.23960,0.13616,-0.50000,0.50000,0.50000,0.50000,25.40000
-0.44200,-0.23950,0.13616,-0.50000,0.50000,0.50000,0.50000,25.50000
-0.44200,-0.23940,0.13616,-0.50000,0.50000,0.50000,0.50000,25.60000
-0.44200,-0.23930,0.13616,-0.50000,0.50000,0.50000,0.50000,25.70000
-0.44200,-0.23920,0.13616,-0.50000,0.50000,0.50000,0.50000,25.80000
-0.44200,-0.23910,0.13616,-0.50000,0.50000,0.50000,0.50000,25.90000
-0.44200,-0.23900,0.13616,-0.50000,0.50000,0.50000,0.50000,26.00000
-0.44200,-0.23890,0.13616,-0.50000,0.50000,0.50000,0.50000,26.10000
-0.44200,-0.23880,0.13616,-0.50000,0.50000,0.50000,0.50000,26.20000
-0.44200,-0.23870,0.13616,-0.50000,0.50000,0.50000,0.50000,26.30000
-0.44200,-0.23860,0.13616,-0.50000,0.50000,0.50000,0.50000,26.40000
-0.44200,-0.23850,0.13616,-0.50000,0.50000,0.50000,0.50000,26.50000
-0.44200,-0.23840,0.13616,-0.50000,0.50000,0.50000,0.50000,26.60000
-0.44200,-0.23830,0.13617,-0.50000,0.50000,0.50000,0.50000,26.70000
-0.44200,-0.23820,0.13617,-0.50000,0.50000,0.50000,0.50000,26.80000
-0.44200,-0.23810,0.13617,-0.50000,0.50000,0.50000,0.50000,26.90000
-0.44200,-0.23800,0.13617,-0.50000,0.50000,0.50000,0.50000,27.00000
-0.44200,-0.23790,0.13617,-0.50000,0.50000,0.50000,0.50000,27.10000
-0.44200,-0.23780,0.13617,-0.50000,0.50000,0.50000,0.50000,27.20000
-0.44200,-0.23770,0.13617,-0.50000,0.50000,0.50000,0.50000,27.30000
-0.44200,-0.23760,0.13617,-0.50000,0.50000,0.50000,0.50000,27.40000
-0.44200,-0.23750,0.13617,-0.50000,0.50000,0.50000,0.50000,27.50000
-0.44200,-0.23740,0.13617,-0.50000,0.50000,0.50000,0.50000,27.60000
-0.44200,-0.23730,0.13617,-0.50000,0.50000,0.50000,0.50000,27.70000
-0.44200,-0.23720,0.13617,-0.50000,0.50000,0.50000,0.50000,27.80000
-0.44200,-0.23710,0.13617,-0.50000,0.50000,0.50000,0.50000,27.90000
-0.44200,-0.23700,0.13617,-0.50000,0.50000,0.50000,0.50000,28.00000
-0.44200,-0.23690,0.13617,-0.50000,0.50000,0.50000,0.50000,28.10000
-0.44200,-0.23680,0.13617,-0.50000,0.50000,0.50000,0.50000,28.20000
-0.44200,-0.23670,0.13618,-0.50000,0.50000,0.50000,0.50000,28.30000
-0.44200,-0.23660,0.13618,-0.50000,0.50000,0.50000,0.50000,28.40000
-0.44200,-0.23650,0.13618,-0.50000,0.50000,0.50000,0.50000,28.50000
-0.44200,-0.23640,0.13618,-0.50000,0.50000,0.50000,0.50000,28.60000
-0.44200,-0.23630,0.13618,-0.50000,0.50000,0.50000,0.50000,28.70000
-0.44200,-0.23620,0.13618,-0.50000,0.50000,0.50000,0.50000,28.80000
-0.44200,-0.23610,0.13618,-0.50000,0.50000,0.50000,0.50000,28.90000
-0.44200,-0.23600,0.13618,-0.50000,0.50000,0.50000,0.50000,29.00000
-0.44200,-0.23590,0.13618,-0.50000,0.50000,0.50000,0.50000,29.10000
-0.44200,-0.23580,0.13618,-0.50000,0.50000,0.50000,0.50000,29.20000
-0.44200,-0.23570,0.13618,-0.50000,0.50000,0.50000,0.50000,29.30000
-0.44200,-0.23560,0.13618,-0.50000,0.50000,0.50000,0.50000,29.40000
-0.44200,-0.23550,0.13618,-0.50000,0.50000,0.50000,0.50000,29.50000
-0.44200,-0.23540,0.13618,-0.50000,0.50000,0.50000,0.50000,29.60000
-0.44200,-0.23530,0.13618,-0.50000,0.50000,0.50000,0.50000,29.70000
-0.44200,-0.23520,0.13618,-0.50000,0.50000,0.50000,0.50000,29.80000
-0.44200,-0.23510,0.13619,-0.50000,0.50000,0.50000,0.50000,29.90000
-0.44200,-0.23500,0.13619,-0.50000,0.50000,0.50000,0.50000,30.00000
-0.44200,-0.23490,0.13619,-0.50000,0.50000,0.50000,0.50000,30.10000
-0.44200,-0.23480,0.13619,-0.50000,0.50000,0.50000,0.50000,30.20000
-0.44200,-0.23470,0.13619,-0.50000,0.50000,0.50000,0.50000,30.30000
-0.44200,-0.23460,0.13619,-0.50000,0.50000,0.50000,0.50000,30.40000
-0.44200,-0.23450,0.13619,-0.50000,0.50000,0.50000,0.50000,30.50000
-0.44200,-0.23440,0.13619,-0.50000,0.50000,0.50000,0.50000,30.60000
-0.44200,-0.23430,0.13619,-0.50000,0.50000,0.50000,0.50000,30.70000
-0.44200,-0.23420,0.13619,-0.50000,0.50000,0.50000,0.50000,30.80000
-0.44200,-0.23410,0.13619,-0.50000,0.50000,0.50000,0.50000,30.90000
-0.44200,-0.23400,0.13619,-0.50000,0.50000,0.50000,0.50000,31.00000
-0.44200,-0.23390,0.13619,-0.50000,0.50000,0.50000,0.50000,31.10000
