x,y,z,qx,qy,qz,qw,u
0.05364,0.28172,0.14123,0.50184,0.50156,-0.48646,0.50985,14.10000
0.05364,0.28162,0.14123,0.50184,0.50156,-0.48646,0.50985,14.20000
0.05365,0.28152,0.14123,0.50184,0.50156,-0.48646,0.50985,14.30000
0.05365,0.28142,0.14123,0.50184,0.50156,-0.48646,0.50985,14.40000
0.05365,0.28132,0.14123,0.50184,0.50156,-0.48646,0.50985,14.50000
0.05365,0.28122,0.14122,0.50184,0.50156,-0.48646,0.50985,14.60000
0.05366,0.28112,0.14122,0.50184,0.50156,-0.48646,0.50985,14.70000
0.05366,0.28102,0.14122,0.50184,0.50156,-0.48646,0.50985,14.80000
0.05366,0.28092,0.14122,0.50184,0.50156,-0.48646,0.50985,14.90000
0.05366,0.28082,0.14122,0.50184,0.50156,-0.48646,0.50985,15.00000
0.05367,0.28072,0.14122,0.50184,0.50156,-0.48646,0.50985,15.10000
0.05367,0.28062,0.14122,0.50184,0.50156,-0.48646,0.50985,15.20000
0.05367,0.28052,0.14122,0.50184,0.50156,-0.48646,0.50985,15.30000
0.05367,0.28042,0.14123,0.50184,0.50156,-0.48646,0.50985,15.40000
0.05367,0.28032,0.14123,0.50184,0.50156,-0.48646,0.50985,15.50000
0.05368,0.28022,0.14123,0.50184,0.50156,-0.48646,0.50985,15.60000
0.05368,0.28012,0.14123,0.50184,0.50156,-0.48646,0.50985,15.70000
0.05368,0.28002,0.14123,0.50184,0.50156,-0.48646,0.50985,15.80000
0.05368,0.27992,0.14123,0.50184,0.50156,-0.48646,0.50985,15.90000
0.05369,0.27982,0.14123,0.50184,0.50156,-0.48646,0.50985,16.00000
0.05369,0.27972,0.14122,0.50184,0.50156,-0.48646,0.50985,16.10000
0.05369,0.27962,0.14122,0.50184,0.50156,-0.48646,0.50985,16.20000
0.05369,0.27952,0.14122,0.50184,0.50156,-0.48646,0.50985,16.30000
0.05370,0.27942,0.14122,0.50184,0.50156,-0.48646,0.50985,16.40000
0.05370,0.27932,0.14122,0.50184,0.50156,-0.48646,0.50985,16.50000
0.05370,0.27922,0.14122,0.50184,0.50156,-0.48646,0.50985,16.60000
0.05370,0.27912,0.14122,0.50184,0.50156,-0.48646,0.50985,16.70000
0.05370,0.27902,0.14122,0.50184,0.50156,-0.48646,0.50985,16.80000
0.05371,0.27892,0.14122,0.50184,0.50156,-0.48646,0.50985,16.90000
0.05371,0.27882,0.14123,0.50184,0.50156,-0.48646,0.50985,17.00000
0.05371,0.27872,0.14123,0.50184,0.50156,-0.48646,0.50985,17.10000
0.05371,0.27862,0.14123,0.50184,0.50156,-0.48646,0.50985,17.20000
0.05372,0.27852,0.14123,0.50184,0.50156,-0.48646,0.50985,17.30000
0.05372,0.27842,0.14123,0.50184,0.50156,-0.48646,0.50985,17.40000
0.05372,0.27833,0.14123,0.50184,0.50156,-0.48646,0.50985,17.50000
0.05372,0.27823,0.14122,0.50184,0.50156,-0.48646,0.50985,17.60000
0.05373,0.27813,0.14122,0.50184,0.50156,-0.48646,0.50985,17.70000
0.05373,0.27803,0.14122,0.50184,0.50156,-0.48646,0.50985,17.80000
0.05373,0.27793,0.14122,0.50184,0.50156,-0.48646,0.50985,17.90000
0.05373,0.27783,0.14122,0.50184,0.50156,-0.48646,0.50985,18.00000
0.05373,0.27773,0.14122,0.50184,0.50156,-0.48646,0.50985,18.10000
0.05374,0.27763,0.14122,0.50184,0.50156,-0.48646,0.50985,18.20000
