x,y,z,qx,qy,qz,qw,u
0.25547,0.42142,0.14357,-0.44065,-0.51492,0.55469,-0.48272,24.21766
0.25547,0.42132,0.14358,-0.44068,-0.51491,0.55466,-0.48273,24.31813
0.25547,0.42122,0.14358,-0.44071,-0.51491,0.55463,-0.48274,24.41860
0.25547,0.42112,0.14359,-0.44074,-0.51491,0.55460,-0.48275,24.51907
0.25547,0.42102,0.14360,-0.44077,-0.51490,0.55457,-0.48276,24.61953
0.25547,0.42092,0.14361,-0.44080,-0.51490,0.55454,-0.48277,24.72000
0.25547,0.42082,0.14362,-0.44083,-0.51490,0.55451,-0.48278,24.82047
0.25547,0.42072,0.14363,-0.44086,-0.51489,0.55448,-0.48279,24.92093
0.25548,0.42062,0.14363,-0.44089,-0.51489,0.55445,-0.48281,25.02140
0.25548,0.42052,0.14364,-0.44092,-0.51488,0.55442,-0.48282,25.12186
0.25548,0.42042,0.14365,-0.44095,-0.51488,0.55439,-0.48283,25.22233
0.25548,0.42032,0.14366,-0.44098,-0.51488,0.55436,-0.48284,25.32279
0.25548,0.42022,0.14367,-0.44102,-0.51487,0.55433,-0.48284,25.42326
0.25548,0.42012,0.14368,-0.44105,-0.51487,0.55430,-0.48285,25.52372
0.25548,0.42002,0.14369,-0.44108,-0.51486,0.55426,-0.48286,25.62418
0.25548,0.41992,0.14369,-0.44111,-0.51486,0.55424,-0.48287,25.72464
0.25548,0.41982,0.14370,-0.44114,-0.51486,0.55421,-0.48288,25.82511
0.25548,0.41972,0.14371,-0.44117,-0.51486,0.55417,-0.48289,25.92557
0.25548,0.41962,0.14372,-0.44120,-0.51486,0.55414,-0.48290,26.02603
0.25548,0.41952,0.14373,-0.44123,-0.51485,0.55411,-0.48292,26.12649
0.25549,0.41942,0.14374,-0.44126,-0.51485,0.55408,-0.48293,26.22695
0.25549,0.41932,0.14375,-0.44129,-0.51485,0.55405,-0.48294,26.32741
0.25549,0.41922,0.14375,-0.44132,-0.51484,0.55402,-0.48295,26.42787
0.25549,0.41912,0.14376,-0.44135,-0.51484,0.55399,-0.48296,26.52833
0.25549,0.41902,0.14377,-0.44139,-0.51483,0.55395,-0.48297,26.62878
0.25549,0.41892,0.14378,-0.44142,-0.51483,0.55392,-0.48298,26.72924
0.25549,0.41882,0.14379,-0.44145,-0.51482,0.55389,-0.48299,26.82970
0.25549,0.41872,0.14379,-0.44148,-0.51482,0.55386,-0.48300,26.93016
0.25549,0.41862,0.14379,-0.44151,-0.51482,0.55383,-0.48301,27.03061
0.25549,0.41852,0.14380,-0.44154,-0.51482,0.55380,-0.48302,27.13107
0.25549,0.41842,0.14381,-0.44157,-0.51481,0.55377,-0.48303,27.23152
0.25549,0.41832,0.14382,-0.44160,-0.51481,0.55374,-0.48304,27.33198
0.25550,0.41822,0.14383,-0.44164,-0.51481,0.55370,-0.48305,27.43243
0.25550,0.41812,0.14384,-0.44167,-0.51481,0.55367,-0.48306,27.53289
0.25550,0.41802,0.14385,-0.44170,-0.51481,0.55364,-0.48307,27.63334
0.25550,0.41792,0.14385,-0.44173,-0.51480,0.55361,-0.48308,27.73379
0.25550,0.41782,0.14386,-0.44176,-0.51480,0.55358,-0.48309,27.83424
0.25550,0.41772,0.14387,-0.44179,-0.51480,0.55355,-0.48310,27.93470
0.25550,0.41762,0.14388,-0.44183,-0.51479,0.55352,-0.48310,28.03515
0.25550,0.41752,0.14389,-0.44186,-0.51479,0.55349,-0.48311,28.13560
0.25550,0.41742,0.14390,-0.44189,-0.51479,0.55345,-0.48313,28.23605
0.25550,0.41732,0.14390,-0.44192,-0.51479,0.55342,-0.48313,28.33650
0.25550,0.41722,0.14391,-0.44195,-0.51479,0.55339,-0.48314,28.43695
0.25550,0.41712,0.14392,-0.44198,-0.51479,0.55336,-0.48315,28.53740
0.25551,0.41702,0.14393,-0.44202,-0.51478,0.55333,-0.48316,28.63784
0.25551,0.41692,0.14394,-0.44205,-0.51478,0.55330,-0.48317,28.73829
0.25551,0.41682,0.14395,-0.44208,-0.51478,0.55326,-0.48318,28.83874
0.25551,0.41672,0.14395,-0.44211,-0.51478,0.55323,-0.48319,28.93919
0.25551,0.41662,0.14395,-0.44214,-0.51478,0.55320,-0.48320,29.03963
0.25551,0.41651,0.14396,-0.44217,-0.51478,0.55317,-0.48321,29.14008
0.25551,0.41641,0.14397,-0.44221,-0.51477,0.55314,-0.48322,29.24052
0.25551,0.41631,0.14398,-0.44224,-0.51477,0.55311,-0.48323,29.34097
0.25551,0.41621,0.14399,-0.44227,-0.51477,0.55307,-0.48324,29.44141
0.25551,0.41611,0.14400,-0.44231,-0.51477,0.55304,-0.48324,29.54186
0.25551,0.41601,0.14400,-0.44234,-0.51477,0.55301,-0.48325,29.64230
0.25551,0.41591,0.14401,-0.44237,-0.51477,0.55298,-0.48326,29.74274
0.25552,0.41581,0.14402,-0.44240,-0.51477,0.55295,-0.48327,29.84319
0.25552,0.41571,0.14403,-0.44243,-0.51476,0.55291,-0.48328,29.94363
0.25552,0.41561,0.14404,-0.44247,-0.51476,0.55288,-0.48329,30.04407
0.25552,0.41551,0.14405,-0.44250,-0.51476,0.55285,-0.48330,30.14451
0.25552,0.41541,0.14406,-0.44253,-0.51476,0.55282,-0.48331,30.24495
0.25552,0.41531,0.14406,-0.44257,-0.51476,0.55278,-0.48332,30.34539
0.25552,0.41521,0.14407,-0.44260,-0.51476,0.55275,-0.48332,30.44583
0.25552,0.41511,0.14408,-0.44262,-0.51476,0.55272,-0.48333,30.54627
0.25552,0.41501,0.14408,-0.44266,-0.51476,0.55269,-0.48334,30.64671
0.25552,0.41491,0.14409,-0.44270,-0.51476,0.55265,-0.48334,30.74714
0.25552,0.41481,0.14410,-0.44273,-0.51476,0.55262,-0.48335,30.84758
0.25552,0.41471,0.14411,-0.44276,-0.51476,0.55259,-0.48336,30.94802
0.25553,0.41461,0.14411,-0.44279,-0.51475,0.55256,-0.48337,31.04845
0.25553,0.41451,0.14412,-0.44283,-0.51475,0.55252,-0.48338,31.14889
0.25553,0.41441,0.14413,-0.44286,-0.51475,0.55249,-0.48339,31.24932
