x,y,z,qx,qy,qz,qw,u
0.10849,0.14076,0.14037,0.52130,0.49567,-0.48895,0.49344,5.02143
0.10849,0.14077,0.14037,0.52130,0.49567,-0.48895,0.49344,5.02435
0.10849,0.14077,0.14037,0.52130,0.49567,-0.48895,0.49344,5.02786
0.10849,0.14077,0.14037,0.52130,0.49567,-0.48895,0.49344,5.03197
0.10849,0.14078,0.14037,0.52130,0.49567,-0.48895,0.49344,5.03668
0.10849,0.14078,0.14037,0.52130,0.49567,-0.48895,0.49344,5.04199
0.10849,0.14079,0.14037,0.52130,0.49567,-0.48895,0.49344,5.04790
0.10849,0.14080,0.14037,0.52130,0.49567,-0.48895,0.49344,5.05443
0.10849,0.14080,0.14037,0.52130,0.49567,-0.48895,0.49344,5.06157
0.10849,0.14081,0.14037,0.52130,0.49567,-0.48895,0.49344,5.06932
0.10849,0.14082,0.14037,0.52130,0.49567,-0.48895,0.49344,5.07769
0.10849,0.14083,0.14037,0.52130,0.49567,-0.48895,0.49344,5.08668
0.10849,0.14084,0.14037,0.52130,0.49567,-0.48895,0.49344,5.09630
0.10849,0.14085,0.14037,0.52130,0.49567,-0.48895,0.49344,5.10654
0.10849,0.14086,0.14038,0.52130,0.49567,-0.48895,0.49344,5.11742
0.10849,0.14087,0.14038,0.52130,0.49567,-0.48895,0.49344,5.12892
0.10849,0.14088,0.14038,0.52130,0.49567,-0.48895,0.49344,5.14106
0.10849,0.14089,0.14038,0.52130,0.49567,-0.48895,0.49344,5.15384
0.10849,0.14090,0.14038,0.52130,0.49567,-0.48895,0.49344,5.16726
0.10849,0.14092,0.14038,0.52130,0.49567,-0.48895,0.49344,5.18131
0.10849,0.14093,0.14038,0.52130,0.49567,-0.48895,0.49344,5.19601
0.10849,0.14095,0.14038,0.52130,0.49567,-0.48895,0.49344,5.21136
0.10849,0.14096,0.14038,0.52130,0.49567,-0.48895,0.49344,5.22736
0.10849,0.14098,0.14038,0.52130,0.49567,-0.48895,0.49344,5.24400
0.10850,0.14100,0.14038,0.52130,0.49567,-0.48895,0.49344,5.26129
0.10850,0.14101,0.14038,0.52130,0.49567,-0.48895,0.49344,5.27924
0.10850,0.14103,0.14038,0.52130,0.49567,-0.48895,0.49344,5.29784
0.10850,0.14105,0.14038,0.52130,0.49567,-0.48895,0.49344,5.31710
0.10850,0.14107,0.14038,0.52130,0.49567,-0.48895,0.49344,5.33701
0.10850,0.14109,0.14038,0.52130,0.49567,-0.48895,0.49344,5.35759
0.10850,0.14111,0.14038,0.52130,0.49567,-0.48895,0.49344,5.37882
0.10850,0.14113,0.14038,0.52130,0.49567,-0.48895,0.49344,5.40071
0.10850,0.14116,0.14039,0.52130,0.49567,-0.48895,0.49344,5.42326
0.10850,0.14118,0.14039,0.52130,0.49567,-0.48895,0.49344,5.44648
0.10850,0.14120,0.14039,0.52130,0.49567,-0.48895,0.49344,5.47036
0.10850,0.14123,0.14039,0.52130,0.49567,-0.48895,0.49344,5.49490
0.10850,0.14125,0.14039,0.52130,0.49567,-0.48895,0.49344,5.52010
0.10850,0.14128,0.14039,0.52130,0.49567,-0.48895,0.49344,5.54597
0.10850,0.14130,0.14039,0.52130,0.49567,-0.48895,0.49344,5.57251
0.10850,0.14133,0.14039,0.52130,0.49567,-0.48895,0.49344,5.59971
0.10850,0.14136,0.14039,0.52130,0.49567,-0.48895,0.49344,5.62757
0.10850,0.14139,0.14039,0.52130,0.49567,-0.48895,0.49344,5.65610
0.10850,0.14142,0.14039,0.52130,0.49567,-0.48895,0.49344,5.68529
0.10850,0.14144,0.14040,0.52130,0.49567,-0.48895,0.49344,5.71515
0.10850,0.14147,0.14040,0.52130,0.49567,-0.48895,0.49344,5.74566
0.10851,0.14151,0.14040,0.52130,0.49567,-0.48895,0.49344,5.77685
0.10851,0.14154,0.14040,0.52130,0.49567,-0.48895,0.49344,5.80869
0.10851,0.14157,0.14040,0.52130,0.49567,-0.48895,0.49344,5.84119
0.10851,0.14160,0.14040,0.52130,0.49567,-0.48895,0.49344,5.87436
0.10851,0.14164,0.14040,0.52130,0.49567,-0.48895,0.49344,5.90818
0.10851,0.14167,0.14040,0.52130,0.49567,-0.48895,0.49344,5.94266
0.10851,0.14170,0.14040,0.52130,0.49567,-0.48895,0.49344,5.97779
0.10851,0.14174,0.14041,0.52130,0.49567,-0.48895,0.49344,6.01358
0.10851,0.14178,0.14041,0.52130,0.49567,-0.48895,0.49344,6.05002
0.10851,0.14181,0.14041,0.52130,0.49567,-0.48895,0.49344,6.08712
0.10851,0.14185,0.14041,0.52130,0.49567,-0.48895,0.49344,6.12486
0.10851,0.14189,0.14041,0.52130,0.49567,-0.48895,0.49344,6.16325
0.10851,0.14193,0.14041,0.52130,0.49567,-0.48895,0.49344,6.20228
0.10852,0.14197,0.14041,0.52130,0.49567,-0.48895,0.49344,6.24195
0.10852,0.14201,0.14042,0.52130,0.49567,-0.48895,0.49344,6.28227
0.10852,0.14205,0.14042,0.52130,0.49567,-0.48895,0.49344,6.32321
0.10852,0.14209,0.14042,0.52130,0.49567,-0.48895,0.49344,6.36480
0.10852,0.14213,0.14042,0.52130,0.49567,-0.48895,0.49344,6.40701
0.10852,0.14217,0.14042,0.52130,0.49567,-0.48895,0.49344,6.44985
0.10852,0.14222,0.14042,0.52130,0.49567,-0.48895,0.49344,6.49332
0.10852,0.14226,0.14042,0.52130,0.49567,-0.48895,0.49344,6.53741
