x,y,z,qx,qy,qz,qw,u
0.09140,0.28998,0.08577,0.43025,0.44300,-0.53414,0.57735,21.39600
0.09140,0.28988,0.08579,0.43033,0.44308,-0.53407,0.57729,21.49600
0.09141,0.28979,0.08581,0.43039,0.44315,-0.53402,0.57723,21.59600
0.09141,0.28969,0.08584,0.43046,0.44323,-0.53397,0.57718,21.69600
0.09142,0.28959,0.08586,0.43054,0.44331,-0.53391,0.57711,21.79600
0.09142,0.28950,0.08589,0.43060,0.44338,-0.53385,0.57706,21.89600
0.09143,0.28940,0.08591,0.43067,0.44346,-0.53380,0.57700,21.99600
0.09143,0.28930,0.08593,0.43074,0.44353,-0.53374,0.57694,22.09600
0.09144,0.28921,0.08595,0.43081,0.44361,-0.53368,0.57689,22.19600
0.09144,0.28911,0.08598,0.43088,0.44368,-0.53363,0.57683,22.29600
0.09145,0.28901,0.08600,0.43095,0.44376,-0.53357,0.57677,22.39600
0.09145,0.28892,0.08603,0.43102,0.44383,-0.53351,0.57671,22.49600
0.09146,0.28882,0.08605,0.43109,0.44391,-0.53346,0.57665,22.59600
0.09146,0.28872,0.08607,0.43116,0.44398,-0.53340,0.57660,22.69600
0.09147,0.28862,0.08610,0.43122,0.44405,-0.53335,0.57654,22.79600
0.09147,0.28853,0.08612,0.43130,0.44414,-0.53329,0.57648,22.89600
0.09148,0.28843,0.08615,0.43137,0.44421,-0.53323,0.57642,22.99600
0.09149,0.28833,0.08616,0.43143,0.44428,-0.53318,0.57637,23.09600
0.09149,0.28824,0.08619,0.43151,0.44436,-0.53312,0.57630,23.19600
0.09150,0.28814,0.08621,0.43158,0.44444,-0.53306,0.57625,23.29600
0.09150,0.28804,0.08623,0.43164,0.44451,-0.53301,0.57619,23.39600
0.09151,0.28795,0.08626,0.43171,0.44458,-0.53295,0.57613,23.49600
0.09151,0.28785,0.08628,0.43179,0.44466,-0.53289,0.57607,23.59600
0.09152,0.28775,0.08631,0.43185,0.44473,-0.53284,0.57602,23.69600
0.09152,0.28765,0.08633,0.43192,0.44481,-0.53278,0.57596,23.79600
0.09153,0.28756,0.08635,0.43199,0.44488,-0.53273,0.57590,23.89600
0.09153,0.28746,0.08638,0.43207,0.44497,-0.53267,0.57584,23.99600
0.09154,0.28736,0.08639,0.43213,0.44504,-0.53261,0.57578,24.09600
0.09154,0.28727,0.08642,0.43220,0.44511,-0.53256,0.57573,24.19600
0.09155,0.28717,0.08644,0.43228,0.44519,-0.53250,0.57566,24.29600
0.09155,0.28707,0.08646,0.43234,0.44526,-0.53244,0.57561,24.39600
0.09156,0.28697,0.08649,0.43241,0.44534,-0.53239,0.57555,24.49600
0.09156,0.28688,0.08651,0.43248,0.44541,-0.53233,0.57549,24.59600
0.09157,0.28678,0.08654,0.43255,0.44549,-0.53227,0.57543,24.69600
0.09157,0.28668,0.08656,0.43262,0.44556,-0.53222,0.57538,24.79600
0.09158,0.28659,0.08658,0.43269,0.44564,-0.53216,0.57532,24.89600
0.09158,0.28649,0.08661,0.43275,0.44571,-0.53211,0.57526,24.99600
0.09159,0.28639,0.08663,0.43283,0.44579,-0.53205,0.57520,25.09600
0.09159,0.28629,0.08665,0.43290,0.44586,-0.53199,0.57514,25.19600
0.09160,0.28620,0.08667,0.43297,0.44594,-0.53193,0.57509,25.29600
0.09161,0.28610,0.08669,0.43303,0.44601,-0.53188,0.57503,25.39600
0.09161,0.28599,0.08672,0.43311,0.44609,-0.53182,0.57497,25.49600
0.09162,0.28590,0.08674,0.43318,0.44617,-0.53176,0.57491,25.59600
0.09162,0.28580,0.08676,0.43324,0.44623,-0.53171,0.57486,25.69600
0.09163,0.28570,0.08679,0.43331,0.44631,-0.53166,0.57480,25.79600
0.09163,0.28560,0.08681,0.43339,0.44639,-0.53159,0.57473,25.89600
0.09164,0.28551,0.08683,0.43345,0.44647,-0.53154,0.57468,25.99600
0.09164,0.28541,0.08686,0.43352,0.44654,-0.53149,0.57462,26.09600
0.09165,0.28531,0.08687,0.43359,0.44662,-0.53142,0.57456,26.19600
0.09165,0.28522,0.08690,0.43366,0.44669,-0.53137,0.57450,26.29600
0.09166,0.28512,0.08692,0.43373,0.44676,-0.53131,0.57445,26.39600
0.09166,0.28502,0.08694,0.43380,0.44684,-0.53126,0.57439,26.49600
0.09167,0.28492,0.08697,0.43387,0.44692,-0.53120,0.57432,26.59600
0.09167,0.28483,0.08699,0.43394,0.44699,-0.53114,0.57427,26.69600
0.09168,0.28473,0.08701,0.43401,0.44706,-0.53109,0.57421,26.79600
0.09168,0.28463,0.08704,0.43408,0.44714,-0.53103,0.57415,26.89600
0.09169,0.28454,0.08706,0.43415,0.44722,-0.53097,0.57409,26.99600
0.09169,0.28444,0.08708,0.43422,0.44729,-0.53092,0.57404,27.09600
0.09170,0.28434,0.08710,0.43428,0.44736,-0.53086,0.57398,27.19600
0.09170,0.28424,0.08712,0.43435,0.44744,-0.53080,0.57392,27.29600
0.09171,0.28415,0.08714,0.43442,0.44751,-0.53075,0.57386,27.39600
0.09172,0.28405,0.08716,0.43449,0.44759,-0.53069,0.57380,27.49600
0.09172,0.28395,0.08719,0.43456,0.44766,-0.53063,0.57374,27.59600
0.09173,0.28385,0.08721,0.43463,0.44774,-0.53058,0.57369,27.69600
0.09173,0.28376,0.08723,0.43470,0.44781,-0.53052,0.57363,27.79600
0.09174,0.28366,0.08726,0.43477,0.44789,-0.53046,0.57357,27.89600
0.09174,0.28356,0.08728,0.43484,0.44796,-0.53041,0.57351,27.99600
0.09175,0.28347,0.08730,0.43491,0.44804,-0.53035,0.57345,28.09600
0.09175,0.28337,0.08732,0.43497,0.44811,-0.53030,0.57340,28.19600
0.09176,0.28327,0.08734,0.43505,0.44819,-0.53023,0.57333,28.29600
0.09176,0.28317,0.08736,0.43512,0.44826,-0.53018,0.57328,28.39600
0.09177,0.28308,0.08738,0.43519,0.44834,-0.53012,0.57322,28.49600
0.09177,0.28298,0.08741,0.43525,0.44841,-0.53007,0.57316,28.59600
0.09178,0.28288,0.08743,0.43533,0.44849,-0.53001,0.57310,28.69600
0.09178,0.28278,0.08745,0.43539,0.44856,-0.52995,0.57304,28.79600
0.09179,0.28269,0.08748,0.43546,0.44863,-0.52990,0.57299,28.89600
0.09179,0.28259,0.08750,0.43553,0.44871,-0.52984,0.57293,28.99600
0.09180,0.28249,0.08752,0.43560,0.44879,-0.52978,0.57286,29.09600
0.09180,0.28239,0.08754,0.43567,0.44886,-0.52972,0.57281,29.19600
0.09181,0.28230,0.08756,0.43574,0.44893,-0.52967,0.57275,29.29600
0.09182,0.28220,0.08758,0.43581,0.44901,-0.52961,0.57269,29.39600
0.09182,0.28210,0.08760,0.43587,0.44908,-0.52956,0.57263,29.49600
0.09183,0.28200,0.08763,0.43595,0.44916,-0.52949,0.57257,29.59600
0.09183,0.28191,0.08765,0.43601,0.44923,-0.52944,0.57252,29.69600
0.09184,0.28181,0.08767,0.43608,0.44931,-0.52938,0.57246,29.79600
0.09184,0.28171,0.08769,0.43615,0.44938,-0.52933,0.57240,29.89600
0.09185,0.28161,0.08772,0.43623,0.44946,-0.52927,0.57234,29.99600
0.09185,0.28152,0.08774,0.43629,0.44953,-0.52921,0.57228,30.09600
0.09186,0.28142,0.08776,0.43636,0.44961,-0.52916,0.57222,30.19600
0.09186,0.28132,0.08777,0.43643,0.44968,-0.52910,0.57216,30.29600
0.09187,0.28123,0.08780,0.43650,0.44976,-0.52904,0.57210,30.39600
0.09187,0.28113,0.08782,0.43657,0.44983,-0.52898,0.57205,30.49600
0.09188,0.28103,0.08784,0.43664,0.44991,-0.52893,0.57199,30.59600
0.09188,0.28093,0.08786,0.43671,0.44998,-0.52887,0.57193,30.69600
0.09189,0.28084,0.08788,0.43677,0.45006,-0.52881,0.57187,30.79600
0.09189,0.28074,0.08791,0.43684,0.45013,-0.52876,0.57181,30.89600
0.09190,0.28064,0.08793,0.43691,0.45021,-0.52870,0.57175,30.99600
0.09191,0.28054,0.08795,0.43698,0.45028,-0.52864,0.57169,31.09600
0.09191,0.28045,0.08797,0.43705,0.45035,-0.52858,0.57163,31.19600
0.09192,0.28035,0.08799,0.43712,0.45042,-0.52853,0.57158,31.29600
0.09192,0.28025,0.08801,0.43719,0.45051,-0.52847,0.57152,31.39600
0.09193,0.28015,0.08803,0.43726,0.45058,-0.52841,0.57146,31.49600
0.09193,0.28006,0.08805,0.43733,0.45065,-0.52836,0.57140,31.59600
0.09194,0.27996,0.08807,0.43739,0.45072,-0.52830,0.57134,31.69600
0.09194,0.27986,0.08810,0.43747,0.45080,-0.52824,0.57128,31.79600
0.09195,0.27976,0.08812,0.43754,0.45088,-0.52818,0.57122,31.89600
0.09195,0.27967,0.08814,0.43760,0.45095,-0.52813,0.57116,31.99600
0.09196,0.27957,0.08816,0.43767,0.45102,-0.52807,0.57111,32.09600
0.09196,0.27947,0.08818,0.43774,0.45110,-0.52802,0.57105,32.19600
0.09197,0.27937,0.08820,0.43781,0.45118,-0.52795,0.57098,32.29600
0.09197,0.27927,0.08822,0.43788,0.45125,-0.52790,0.57093,32.39600
0.09198,0.27918,0.08824,0.43795,0.45133,-0.52784,0.57087,32.49600
0.09198,0.27908,0.08826,0.43801,0.45140,-0.52779,0.57081,32.59600
0.09199,0.27898,0.08828,0.43808,0.45147,-0.52773,0.57075,32.69600
