x,y,z,qx,qy,qz,qw,u
0.05672,0.14699,0.14095,0.50184,0.50155,-0.48631,0.51001,4.85423
0.05672,0.14698,0.14095,0.50184,0.50155,-0.48631,0.51001,4.86674
0.05672,0.14696,0.14095,0.50184,0.50155,-0.48631,0.51001,4.87879
0.05672,0.14695,0.14095,0.50184,0.50155,-0.48631,0.51001,4.89036
0.05672,0.14694,0.14095,0.50184,0.50155,-0.48631,0.51001,4.90145
0.05672,0.14693,0.14095,0.50184,0.50155,-0.48631,0.51001,4.91205
0.05672,0.14692,0.14095,0.50184,0.50155,-0.48631,0.51001,4.92217
0.05672,0.14691,0.14095,0.50184,0.50155,-0.48631,0.51001,4.93180
0.05672,0.14690,0.14095,0.50184,0.50155,-0.48631,0.51001,4.94093
0.05672,0.14689,0.14095,0.50184,0.50155,-0.48631,0.51001,4.94955
0.05672,0.14688,0.14094,0.50184,0.50155,-0.48631,0.51001,4.95767
0.05672,0.14687,0.14094,0.50184,0.50155,-0.48631,0.51001,4.96527
0.05672,0.14687,0.14094,0.50184,0.50155,-0.48631,0.51001,4.97236
0.05672,0.14686,0.14094,0.50184,0.50155,-0.48631,0.51001,4.97893
0.05672,0.14685,0.14094,0.50184,0.50155,-0.48631,0.51001,4.98498
0.05672,0.14685,0.14094,0.50184,0.50155,-0.48631,0.51001,4.99049
0.05672,0.14684,0.14094,0.50184,0.50155,-0.48631,0.51001,4.99547
0.05672,0.14684,0.14094,0.50184,0.50155,-0.48631,0.51001,4.99991
0.05672,0.14683,0.14094,0.50184,0.50155,-0.48631,0.51001,5.00381
0.05672,0.14683,0.14094,0.50184,0.50155,-0.48631,0.51001,5.00717
0.05672,0.14683,0.14094,0.50184,0.50155,-0.48631,0.51001,5.00997
0.05672,0.14682,0.14094,0.50184,0.50155,-0.48631,0.51001,5.01222
0.05672,0.14682,0.14094,0.50184,0.50155,-0.48631,0.51001,5.01391
0.05672,0.14682,0.14094,0.50184,0.50155,-0.48631,0.51001,5.01504
