x,y,z,px,py,pz,pw,u
-0.44200,-0.23614,0.13616,-0.50000,0.50000,0.50000,0.50000,25.60000
-0.44200,-0.23583,0.13616,-0.50000,0.50000,0.50000,0.50000,25.70000
-0.44200,-0.23554,0.13616,-0.50000,0.50000,0.50000,0.50000,25.80000
-0.44200,-0.23527,0.13616,-0.50000,0.50000,0.50000,0.50000,25.90000
-0.44200,-0.23502,0.13616,-0.50000,0.50000,0.50000,0.50000,26.00000
-0.44200,-0.23479,0.13616,-0.50000,0.50000,0.50000,0.50000,26.10000
-0.44200,-0.23459,0.13616,-0.50000,0.50000,0.50000,0.50000,26.20000
-0.44200,-0.23440,0.13616,-0.50000,0.50000,0.50000,0.50000,26.30000
-0.44200,-0.23424,0.13616,-0.50000,0.50000,0.50000,0.50000,26.40000
-0.44200,-0.23410,0.13616,-0.50000,0.50000,0.50000,0.50000,26.50000
-0.44200,-0.23399,0.13616,-0.50000,0.50000,0.50000,0.50000,26.60000
-0.44200,-0.23390,0.13617,-0.50000,0.50000,0.50000,0.50000,26.70000
-0.44200,-0.23383,0.13617,-0.50000,0.50000,0.50000,0.50000,26.80000
-0.44200,-0.23379,0.13617,-0.50000,0.50000,0.50000,0.50000,26.90000
-0.44200,-0.23376,0.13617,-0.50000,0.50000,0.50000,0.50000,27.00000
-0.44200,-0.23376,0.13617,-0.50000,0.50000,0.50000,0.50000,27.10000
-0.44200,-0.23379,0.13617,-0.50000,0.50000,0.50000,0.50000,27.20000
-0.44200,-0.23383,0.13617,-0.50000,0.50000,0.50000,0.50000,27.30000
-0.44200,-0.23389,0.13617,-0.50000,0.50000,0.50000,0.50000,27.40000
-0.44200,-0.23398,0.13617,-0.50000,0.50000,0.50000,0.50000,27.50000
-0.44200,-0.23408,0.13617,-0.50000,0.50000,0.50000,0.50000,27.60000
-0.44200,-0.23420,0.13617,-0.50000,0.50000,0.50000,0.50000,27.70000
-0.44200,-0.23434,0.13617,-0.50000,0.50000,0.50000,0.50000,27.80000
-0.44200,-0.23449,0.13617,-0.50000,0.50000,0.50000,0.50000,27.90000
-0.44200,-0.23465,0.13617,-0.50000,0.50000,0.50000,0.50000,28.00000
-0.44200,-0.23483,0.13617,-0.50000,0.50000,0.50000,0.50000,28.10000
-0.44200,-0.23502,0.13617,-0.50000,0.50000,0.50000,0.50000,28.20000
-0.44200,-0.23521,0.13618,-0.50000,0.50000,0.50000,0.50000,28.30000
-0.44200,-0.23542,0.13618,-0.50000,0.50000,0.50000,0.50000,28.40000
-0.44200,-0.23563,0.13618,-0.50000,0.50000,0.50000,0.50000,28.50000
-0.44200,-0.23584,0.13618,-0.50000,0.50000,0.50000,0.50000,28.60000
-0.44200,-0.23606,0.13618,-0.50000,0.50000,0.50000,0.50000,28.70000
-0.44200,-0.23628,0.13618,-0.50000,0.50000,0.50000,0.50000,28.80000
-0.44200,-0.23650,0.13618,-0.50000,0.50000,0.50000,0.50000,28.90000
-0.44200,-0.23671,0.13618,-0.50000,0.50000,0.50000,0.50000,29.00000
-0.44200,-0.23692,0.13618,-0.50000,0.50000,0.50000,0.50000,29.10000
-0.44200,-0.23713,0.13618,-0.50000,0.50000,0.50000,0.50000,29.20000
-0.44200,-0.23733,0.13618,-0.50000,0.50000,0.50000,0.50000,29.30000
-0.44200,-0.23752,0.13618,-0.50000,0.50000,0.50000,0.50000,29.40000
-0.44200,-0.23770,0.13618,-0.50000,0.50000,0.50000,0.50000,29.50000
-0.44200,-0.23786,0.13618,-0.50000,0.50000,0.50000,0.50000,29.60000
-0.44200,-0.23802,0.13618,-0.50000,0.50000,0.50000,0.50000,29.70000
-0.44200,-0.23815,0.13618,-0.50000,0.50000,0.50000,0.50000,29.80000
-0.44200,-0.23828,0.13619,-0.50000,0.50000,0.50000,0.50000,29.90000
-0.44200,-0.23838,0.13619,-0.50000,0.50000,0.50000,0.50000,30.00000
-0.44200,-0.23847,0.13619,-0.50000,0.50000,0.50000,0.50000,30.10000
-0.44200,-0.23854,0.13619,-0.50000,0.50000,0.50000,0.50000,30.20000
-0.44200,-0.23859,0.13619,-0.50000,0.50000,0.50000,0.50000,30.30000
-0.44200,-0.23861,0.13619,-0.50000,0.50000,0.50000,0.50000,30.40000
-0.44200,-0.23862,0.13619,-0.50000,0.50000,0.50000,0.50000,30.50000
-0.44200,-0.23860,0.13619,-0.50000,0.50000,0.50000,0.50000,30.60000
