x,y,z,px,py,pz,pw,u
-0.42325,-0.21419,0.13911,-0.51078,0.43670,0.48123,0.56286,23.51437
-0.42325,-0.21385,0.13912,-0.51077,0.43673,0.48125,0.56283,23.61484
-0.42325,-0.21349,0.13913,-0.51077,0.43676,0.48126,0.56280,23.71531
-0.42325,-0.21312,0.13914,-0.51076,0.43679,0.48127,0.56277,23.81578
-0.42325,-0.21274,0.13915,-0.51076,0.43682,0.48128,0.56274,23.91625
-0.42325,-0.21235,0.13916,-0.51076,0.43685,0.48129,0.56271,24.01672
-0.42325,-0.21195,0.13916,-0.51075,0.43688,0.48130,0.56268,24.11719
-0.42325,-0.21154,0.13917,-0.51075,0.43691,0.48132,0.56266,24.21766
-0.42325,-0.21113,0.13918,-0.51074,0.43694,0.48133,0.56263,24.31813
-0.42325,-0.21071,0.13919,-0.51074,0.43697,0.48134,0.56260,24.41860
-0.42325,-0.21029,0.13920,-0.51074,0.43700,0.48135,0.56257,24.51907
-0.42325,-0.20987,0.13921,-0.51073,0.43703,0.48136,0.56254,24.61953
-0.42325,-0.20945,0.13922,-0.51073,0.43706,0.48137,0.56251,24.72000
-0.42325,-0.20903,0.13923,-0.51073,0.43709,0.48138,0.56248,24.82047
-0.42325,-0.20861,0.13924,-0.51072,0.43712,0.48139,0.56245,24.92093
-0.42325,-0.20820,0.13925,-0.51072,0.43715,0.48141,0.56242,25.02140
-0.42325,-0.20780,0.13926,-0.51071,0.43718,0.48142,0.56239,25.12186
-0.42325,-0.20741,0.13927,-0.51071,0.43721,0.48143,0.56236,25.22233
-0.42325,-0.20703,0.13928,-0.51071,0.43724,0.48144,0.56233,25.32279
-0.42325,-0.20666,0.13929,-0.51070,0.43728,0.48145,0.56230,25.42326
-0.42325,-0.20630,0.13930,-0.51070,0.43731,0.48146,0.56227,25.52372
-0.42325,-0.20596,0.13931,-0.51070,0.43734,0.48147,0.56224,25.62418
-0.42325,-0.20564,0.13932,-0.51069,0.43737,0.48148,0.56221,25.72464
-0.42325,-0.20533,0.13933,-0.51069,0.43740,0.48149,0.56218,25.82511
-0.42325,-0.20504,0.13934,-0.51069,0.43743,0.48150,0.56215,25.92557
-0.42325,-0.20477,0.13935,-0.51069,0.43746,0.48151,0.56211,26.02603
-0.42325,-0.20452,0.13936,-0.51068,0.43749,0.48153,0.56208,26.12649
-0.42325,-0.20429,0.13937,-0.51068,0.43752,0.48154,0.56205,26.22695
-0.42325,-0.20409,0.13938,-0.51068,0.43755,0.48155,0.56202,26.32741
-0.42325,-0.20390,0.13939,-0.51067,0.43758,0.48156,0.56199,26.42787
-0.42325,-0.20374,0.13940,-0.51067,0.43761,0.48157,0.56196,26.52833
-0.42325,-0.20361,0.13941,-0.51067,0.43765,0.48158,0.56193,26.62878
-0.42325,-0.20349,0.13942,-0.51067,0.43768,0.48159,0.56190,26.72924
-0.42325,-0.20340,0.13943,-0.51066,0.43771,0.48160,0.56187,26.82970
-0.42325,-0.20333,0.13943,-0.51066,0.43774,0.48161,0.56184,26.93016
-0.42325,-0.20329,0.13944,-0.51066,0.43777,0.48162,0.56181,27.03061
-0.42325,-0.20327,0.13945,-0.51066,0.43780,0.48163,0.56178,27.13107
-0.42325,-0.20327,0.13946,-0.51065,0.43783,0.48164,0.56175,27.23152
-0.42325,-0.20329,0.13947,-0.51065,0.43786,0.48165,0.56172,27.33198
-0.42325,-0.20333,0.13948,-0.51065,0.43790,0.48166,0.56168,27.43243
-0.42325,-0.20340,0.13949,-0.51065,0.43793,0.48167,0.56165,27.53289
-0.42325,-0.20348,0.13950,-0.51064,0.43796,0.48168,0.56162,27.63334
-0.42325,-0.20358,0.13951,-0.51064,0.43799,0.48169,0.56159,27.73379
-0.42325,-0.20370,0.13952,-0.51064,0.43802,0.48170,0.56156,27.83424
-0.42325,-0.20384,0.13953,-0.51064,0.43805,0.48171,0.56153,27.93470
